metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Narcotic	20	0.05	0.1	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	3			austin	Waters_SPE1
Opioid	2.5	0.05	0.063	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:00	3			austin	Waters_SPE1
Stimulant	5	0.05	1.119	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:00	1			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Anorectic	5	0.05	0.9	FB08SEP18	8:00	1	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5	0.24	FB08SEP18	8:00	1	1	0	zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:00	1			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
CNS stimulant	20	0.15	5.03	FB08SEP18	8:00	1	0	1	zach	Waters_SPE2
Decongestant	20	0.05	7.99	FB08SEP18	8:00	1	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	3.9	FB08SEP18	8:00	1	0	1	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	1			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Metabolite of opioid	10	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:00	1			zach	Waters_SPE2
Narcotic	20	0.05	2.49	FB08SEP18	8:00	1	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	1			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	8:00	1			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:00	1			zach	Waters_SPE2
Stimulant	5	0.05	0.047	FB08SEP18	8:00	1	1	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:00	2			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Anorectic	5	0.05	0.024	FB08SEP18	8:00	2	1	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5	0.06	FB08SEP18	8:00	2	1	0	zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:00	2			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
CNS stimulant	20	0.15	1.11	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Decongestant	20	0.05	9.13	FB08SEP18	8:00	2	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	1.9	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	2			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.058	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:00	2			zach	Waters_SPE2
Narcotic	20	0.05	2.07	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	2			zach	Waters_SPE2
Opioid	2.5	0.05	0.07	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:00	2			zach	Waters_SPE2
Stimulant	5	0.05	1.14	FB08SEP18	8:00	2	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:00	3			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Anorectic	5	0.05	0.23	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5	0.28	FB08SEP18	8:00	3	1	0	zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:00	3			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
CNS stimulant	20	0.15	2.2	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Decongestant	20	0.05	13.99	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	2.47	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	3			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.192	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Narcotic	20	0.05	0.11	FB08SEP18	8:00	3	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	3			zach	Waters_SPE2
Opioid	2.5	0.05	0.027	FB08SEP18	8:00	3	1	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:00	3			zach	Waters_SPE2
Stimulant	5	0.05		FB08SEP18	8:00	3			zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:30	1			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	1			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:30	1			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	1			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:30	1			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	1.05	FB08SEP18	8:30	1	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75	0.646	FB08SEP18	8:30	1	1	0	austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Metabolite of opioid	10	0.05	0.05	FB08SEP18	8:30	1	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:30	1			austin	Shimadzu
Narcotic	20	0.05	0.244	FB08SEP18	8:30	1	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	1			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	8:30	1			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:30	1			austin	Shimadzu
Stimulant	5	0.05	0.523	FB08SEP18	8:30	1	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:30	2			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	2			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:30	2			austin	Shimadzu
Benzodiazepine	20	0.05	0.099	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	2			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:30	2			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05	0.077	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	2.582	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	2			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Metabolite of opioid	5	0.05	0.05	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:30	2			austin	Shimadzu
Narcotic	20	0.05	0.057	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	2			austin	Shimadzu
Opioid	2.5	0.05	0.132	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:30	2			austin	Shimadzu
Stimulant	5	0.05	3.09	FB08SEP18	8:30	2	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:30	3			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	3			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:30	3			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	3			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:30	3			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	2.826	FB08SEP18	8:30	3	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	3			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Metabolite of opioid	5	0.05	0.157	FB08SEP18	8:30	3	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:30	3			austin	Shimadzu
Narcotic	20	0.05	0.301	FB08SEP18	8:30	3	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	3			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	8:30	3			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:30	3			austin	Shimadzu
Stimulant	5	0.05	1.463	FB08SEP18	8:30	3	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:30	1			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Anorectic	5	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	1			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:30	1			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
CNS stimulant	20	0.15	1.521	FB08SEP18	8:30	1	0	0	austin	Waters_SPE1
Decongestant	20	0.05	5.714	FB08SEP18	8:30	1	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.077	FB08SEP18	8:30	1	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	1			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Metabolite of narcotic	10	0.5	2.709	FB08SEP18	8:30	1	0	1	austin	Waters_SPE1
Metabolite of opioid	5	0.05	2.518	FB08SEP18	8:30	1	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:30	1			austin	Waters_SPE1
Narcotic	20	0.05	0.204	FB08SEP18	8:30	1	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	1			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	8:30	1			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:30	1			austin	Waters_SPE1
Stimulant	5	0.05	0.678	FB08SEP18	8:30	1	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:30	2			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
Anorectic	5	0.05	1.545	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	2			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:30	2			austin	Waters_SPE1
Benzodiazepine	20	0.05	0.083	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
CNS stimulant	20	0.15	0.851	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Decongestant	20	0.05	10.784	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05	0.057	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	2.637	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	2			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
Metabolite of narcotic	10	0.5	2.828	FB08SEP18	8:30	2	0	1	austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.164	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:30	2			austin	Waters_SPE1
Narcotic	20	0.05	0.05	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	2			austin	Waters_SPE1
Opioid	2.5	0.05	0.239	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:30	2			austin	Waters_SPE1
Stimulant	5	0.05	2.832	FB08SEP18	8:30	2	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:30	3			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Anorectic	5	0.05	1.487	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5	0.337	FB08SEP18	8:30	3	1	0	austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:30	3			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
CNS stimulant	20	0.15	2.925	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Decongestant	20	0.05	7.154	FB08SEP18	8:30	3	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	2.904	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	3			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Metabolite of narcotic	10	0.5	0.249	FB08SEP18	8:30	3	1	0	austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.326	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:30	3			austin	Waters_SPE1
Narcotic	20	0.05	0.262	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	3			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	8:30	3			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:30	3			austin	Waters_SPE1
Stimulant	5	0.05	1.682	FB08SEP18	8:30	3	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:30	1			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Anorectic	5	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	1			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:30	1			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
CNS stimulant	20	0.15	1.15	FB08SEP18	8:30	1	0	0	zach	Waters_SPE2
Decongestant	20	0.05	7.16	FB08SEP18	8:30	1	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	1.31	FB08SEP18	8:30	1	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75	0.08	FB08SEP18	8:30	1	1	0	zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Metabolite of narcotic	10	0.5	4.49	FB08SEP18	8:30	1	0	1	zach	Waters_SPE2
Metabolite of opioid	5	0.05	2.63	FB08SEP18	8:30	1	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:30	1			zach	Waters_SPE2
Narcotic	20	0.05	0.068	FB08SEP18	8:30	1	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	1			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	8:30	1			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:30	1			zach	Waters_SPE2
Stimulant	5	0.05	0.69	FB08SEP18	8:30	1	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:30	2			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
Anorectic	5	0.05	1.12	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	8:30	2			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:30	2			zach	Waters_SPE2
Benzodiazepine	20	0.05	0.018	FB08SEP18	8:30	2	1	0	zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
CNS stimulant	20	0.15	0.99	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Decongestant	20	0.05	9.26	FB08SEP18	8:30	2	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05	0.06	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	2.01	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	2			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
Metabolite of narcotic	10	0.5	1.66	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.18	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:30	2			zach	Waters_SPE2
Narcotic	20	0.05	0.112	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	2			zach	Waters_SPE2
Opioid	2.5	0.05	0.07	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:30	2			zach	Waters_SPE2
Stimulant	5	0.05	3.53	FB08SEP18	8:30	2	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:30	3			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Anorectic	5	0.05	3.46	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5	0.1	FB08SEP18	8:30	3	1	0	zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	8:30	3			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
CNS stimulant	20	0.15	5.08	FB08SEP18	8:30	3	0	1	zach	Waters_SPE2
Decongestant	20	0.05	18.5	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	7.16	FB08SEP18	8:30	3	0	1	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	8:30	3			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Metabolite of narcotic	10	0.5	0.63	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.53	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	8:30	3			zach	Waters_SPE2
Narcotic	20	0.05	0.365	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:30	3			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	8:30	3			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	8:30	3			zach	Waters_SPE2
Stimulant	5	0.05	4.57	FB08SEP18	8:30	3	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	9:00	1			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	1			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:00	1			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	1			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:00	1			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	13.597	FB08SEP18	9:00	1	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	9:00	1			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Metabolite of opioid	10	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	9:00	1			austin	Shimadzu
Narcotic	20	0.05	0.52	FB08SEP18	9:00	1	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	9:00	1			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	9:00	1			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	9:00	1			austin	Shimadzu
Stimulant	5	0.05	2.339	FB08SEP18	9:00	1	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	9:00	2			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	9:00	2			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	9:00	2			austin	Shimadzu
Benzodiazepine	20	0.05	0.592	FB08SEP18	9:00	2	0	0	austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	9:00	2			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	9:00	2			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	9:00	2			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	9:00	2			austin	Shimadzu
